,Treated_1,Treated_2,Treated_3,Untreated_1,Untreated_2,Untreated_3,Untreated_4
ID=FBgn0035766,1672.9631336980287,1812.7646189065408,1595.139896199561,2085.857493745119,2274.5656130934376,2195.992433748008,2031.7396352519265
ID=FBgn0035767,790.2187597138671,987.1301272168986,997.7148596040649,771.5785073016447,816.3377433432804,953.2760677313664,953.4148048228301
ID=FBgn0035769,875.2422971514351,905.9045117150241,887.8608856205103,1164.446462854317,1136.31900755812,1015.5106711169376,1032.4594304017955
ID=FBgn0035770,331.34172677875756,398.48331369743147,351.3822318515071,336.23834033787267,505.99446901443,406.994549124687,398.1507066199741
ID=FBgn0035771,3465.9594967196826,4460.71968426765,4741.026644317657,4250.760492060896,4842.126118720946,4657.71674544393,4290.85455149026
ID=FBgn0035772,7749.645368206564,5441.160643149101,5728.20756121097,7038.589257739468,4860.438299504325,4898.752352207095,5350.638049993427
ID=FBgn0035793,2969.5720796209403,3548.1260042171775,3476.2010945480997,3594.8007824894667,4218.548173097448,3793.347253977666,3383.305146694731
ID=FBgn0035805,261.32234300664277,285.7230474712998,312.25615892585745,240.67586466289833,226.49276232074484,294.3795525222251,256.65106823787545
ID=FBgn0035807,776.4649521872017,857.1691424138994,857.7639064469337,699.6117046328368,986.9301643252883,924.6283931570559,842.1668132672492
ID=FBgn0035811,1457.9035978265333,1772.62960889385,1829.8963337534585,751.5221852464031,991.7491592682828,1072.8060202655586,875.3460388189136
ID=FBgn0035812,2480.6867393549246,2625.020773925286,2685.402966762374,1651.6971104316551,2001.810499319945,1942.1147659687736,1677.5026095091555
ID=FBgn0035824,142.53945982180514,162.45123100374906,222.717645884467,133.31555248484074,206.25298356016765,205.47297625712355,182.4857405341548
ID=FBgn0035825,423.86734104905213,626.8706325791728,718.5653777691418,424.72211411099704,630.32453854369,600.6133152131304,586.4916046044226
ID=FBgn0035827,385.1066107466314,327.769248436976,285.1688776696385,466.0145418717884,261.18952591030575,272.6468338796447,344.4784299922815
ID=FBgn0035829,871.4912587350718,704.2738661750767,786.2835809096892,723.2073776390033,540.6912326039909,634.2002440243909,735.7981195869129
ID=FBgn0035830,1439.148405744717,1496.4625161874765,1606.4262633896521,1582.089875063464,1495.816030305515,1484.7398236271956,1116.383353856006
ID=FBgn0035831,313.83688083572883,236.03208269368244,227.2321927605035,329.1596384360227,200.47018962857416,255.8533694740144,297.6371703899316
ID=FBgn0035833,722.7000682193278,774.9879314355322,779.5117605956345,621.7459837124874,798.025562559901,738.9124338477328,745.5567153374025
ID=FBgn0035838,195.05399765089123,192.07469077502094,157.25671618193783,211.18127340519018,164.80962705041435,158.05613558240273,163.94440860822462
ID=FBgn0035842,798.9711826853815,527.4887030239381,411.5761901986603,665.3979787738954,573.460398216354,428.7272677672674,576.733008853933
ID=FBgn0035848,433.8701101593542,359.3038991612332,337.83859122339754,486.07086392702996,427.9267509379179,457.37494234157793,445.96782579737294
ID=FBgn0035849,607.6682234508535,617.3146778142464,586.8910938847441,621.7459837124874,527.1980467636062,586.7834033496702,603.0812173802549
ID=FBgn0035850,1221.588177595646,1406.6365413971682,1505.6013831581704,1538.4378800020559,1866.878640916097,1838.3904269928219,1669.6957329087638
ID=FBgn0035851,937.7596040908232,944.1283307747298,914.9481668767293,865.9611993263106,820.192939297676,876.2237016349452,895.8390898949417
ID=FBgn0035853,1545.4278275416768,1203.0947049042356,1423.5871149101743,1495.9656685909563,1104.5136409343559,1261.485532117052,1293.9897965149157
ID=FBgn0035854,235.0650740920997,230.2985098347266,218.2030990084305,205.28235515364858,247.69634006992098,259.8047728635745,203.95465118523182
ID=FBgn0035866,366.35141866481496,289.54542937727035,297.96009381840855,352.7553114421892,301.6690834314602,343.77209489172594,334.71983424179194
ID=FBgn0035867,1200.332293236254,1122.8246848788538,1075.9670054553642,1125.5136023941423,1058.251289481608,1022.4256270486677,1141.7557028072786
ID=FBgn0035868,155.0429212096828,92.69276121978622,88.03366408271161,136.85490343576572,84.81431099670446,108.66359321290187,120.0307277310216
ID=FBgn0035871,1969.295168590729,1753.517699363997,1967.5900134725716,1835.7433598797538,1674.1188431963142,2124.867172735927,2319.6182098913687
ID=FBgn0035872,3385.937343837266,3873.9840617011687,3698.9187404325667,3566.485974882067,4606.959165502811,3760.748176013795,3471.132508449137
ID=FBgn0035876,147.5408443769562,138.561344091433,153.49459378524077,219.43975895734846,141.6784513240404,174.84959998803302,220.54426396106408
ID=FBgn0035877,311.3361885581533,323.94686653100547,358.1540521655618,396.4073065035972,425.0353539721212,516.6459931849789,334.71983424179194
ID=FBgn0035878,1232.8412928447358,1978.0826363397678,1954.7987973238016,1422.81908227184,2000.846700331346,2052.7540608764557,1834.6160010920375
ID=FBgn0035879,1301.6103304780627,1495.5069207109839,1524.4119951416558,1996.1939363216861,2156.98213648437,1932.2362574948734,1898.0468734702197
ID=FBgn0035880,126.2849600175642,154.8064671918079,167.03823441335024,122.69749963206581,159.02683311882086,164.97109151413287,110.27213198053204
ID=FBgn0035888,241.31680478603852,229.34291435823394,234.00401307455823,256.0130521169065,293.95869152266886,233.13279998404403,227.37528098640678
ID=FBgn0035889,835.2312207102266,696.6291023631356,741.1381121493243,843.5453099704524,754.6546080729499,783.3657219802835,768.0014855635285
ID=FBgn0035890,337.5934574726964,311.5241253366011,304.7319141324633,253.6534848162899,245.76874209272313,280.5496406587649,299.5888895400295
ID=FBgn0035896,576.4095699811594,422.3732006097475,387.498606859799,430.62103236253864,351.78663083860374,431.69082030943747,508.4228386005061
ID=FBgn0035900,227.5629972593731,248.4548238880868,293.44554694237206,243.03543196351498,264.08092287610253,258.8169220161845,241.03731503709216
ID=FBgn0035901,377.60453391390485,378.415808691086,349.1249584134888,372.81163349743076,281.42930467088297,287.464596590495,284.95099591429516
ID=FBgn0035903,205.05676676119336,211.18660030487376,187.35369535551447,227.69824450950674,239.98594816112967,219.3028881205838,244.940753337288
ID=FBgn0035904,2254.374088234339,2181.6244728327006,2325.744065638133,2436.2532378866913,1858.2044500187067,2552.6065896558043,2709.9620399109513
ID=FBgn0035906,1092.802525300506,919.282848385921,989.4381903313314,1335.515092149024,984.0387673594915,1151.8340880567598,994.4009069748863
ID=FBgn0035907,125.03461387877644,100.33752503172735,133.93155732241596,143.93360533761566,86.74190897390228,108.66359321290187,90.75494047955291
ID=FBgn0035909,4682.546289760177,4368.026923047864,4418.236542681048,4920.877605436024,4262.882926572998,4447.304514949857,4746.5809730381225
ID=FBgn0035911,406.3624951060234,432.8847508511666,429.63437770280626,449.49757076747187,419.2525600405277,575.9170440283799,444.991966222324
ID=FBgn0035916,433.8701101593542,304.83495700115265,328.0570729919852,454.21670536870516,307.45187736305365,327.96648133348566,333.743974666743
ID=FBgn0035917,475.13153273935046,459.6414241929605,531.2116824136274,444.7784361662386,528.1618457522051,417.8609084459772,422.547195996198
ID=FBgn0035918,468.8798020454116,455.81904228699,528.2019844962697,440.0593015650053,518.5238558662159,414.8973559038072,419.61961727105114
ID=FBgn0035923,810.2242979344713,675.6060018802975,584.6338204467258,805.7922331605861,808.6273514344891,720.1432677473224,676.2706855089266
ID=FBgn0035942,177.54915170786253,193.0302862515136,166.28580993401084,198.2036532517986,194.68739569698067,177.81315253020307,196.14777458484016
ID=FBgn0035944,1026.5341799447547,925.9720167213695,984.1712189759555,1164.446462854317,878.0208786136109,976.9844880687269,1103.6971793803693
ID=FBgn0035945,848.985028236892,938.3947579157739,837.4484455047694,877.7590358293938,958.9799936559198,913.7620338357658,853.8771281678366
ID=FBgn0035947,1272.8523692859442,1385.61344091433,1522.1547217036375,1334.3353084987157,1252.9386851785887,1404.7239049886043,1261.7864305383002
ID=FBgn0035951,643.9282614756986,766.3875721470985,760.7011486121492,654.7799259211205,681.4058849394324,760.6451524903132,761.1704685381858
ID=FBgn0035953,758.960106244173,852.3911650314362,783.2738829923316,735.0052141420865,853.925903898638,845.6003253658546,858.7564260430813
ID=FBgn0035959,1645.455518644698,1036.8210919945159,912.690893438711,1872.3166530393119,1294.3820416883418,1088.611633823799,1472.5720987488749
ID=FBgn0035964,287.5796119211858,429.062368945196,411.5761901986603,283.148076073998,428.8905499265169,365.5048135343063,448.8954045225198
ID=FBgn0035965,140.03876754422961,98.42633407874207,96.31033335544518,139.21447073638237,80.9591150423088,83.96732202815146,119.05486815597264
ID=FBgn0035968,493.8867248211669,435.7515372806445,528.2019844962697,228.87802815981507,215.8909734461568,263.7561762531346,223.47184268621095
ID=FBgn0035975,173.79811329149925,180.60754505710923,171.55278128938673,123.87728328237414,105.05408975728166,147.18977626111254,157.11339158288195
ID=FBgn0035976,386.3569568854192,416.6396277507917,370.19284383499246,294.9459125770813,343.1124399412135,393.1646372612268,402.0541449201699
ID=FBgn0035977,346.3458804442107,245.58803745860885,237.0137109919159,361.0137969943475,322.87266118063627,308.20946438568535,375.7059363938481
ID=FBgn0035978,1355.3752144459365,1113.2687301139274,1169.2676408934517,1132.592304295992,1078.491068242185,1126.1499660246195,1224.7037666864398
ID=FBgn0035981,520.14399373571,518.8883437355043,524.4398620995727,562.7568011970711,491.53748418544626,563.0749830123098,566.9744131034435
ID=FBgn0035983,385.1066107466314,356.4371127317553,355.89677872754356,427.0816814116137,374.91780656497764,386.2496813294967,332.768115091694
ID=FBgn0035986,1397.8869831647205,1085.5564612956407,1116.5979273396927,1055.9063670259509,1004.2785461200687,867.333044008435,991.4733282497394
ID=FBgn0035989,802.7222211017447,779.7659088179954,729.0993204798937,1052.367016075026,985.0025663480905,970.0695321369968,876.3218983939626
ID=FBgn0035993,462.62807135147284,575.2684768485701,671.9150600500981,510.8463205835048,548.4016245127822,508.7431864058588,528.9158896765342
ID=FBgn0035995,540.1495319563143,699.4958887926135,832.933898628733,565.1163684976877,687.1886788710259,544.3058169118995,537.6986258519748
ID=FBgn0035996,160.04430576483384,120.40503003807282,92.54821095874811,87.30399012281606,115.65587863186971,106.68789151812184,120.0307277310216
ID=FBgn0035997,835.2312207102266,923.1052302918916,886.3560366618315,1012.254371964543,1198.9659418170493,996.7415050165272,870.4667409436688
ID=FBgn0035998,90.02492199271903,101.29312050822,113.61609638025175,110.89966312898257,110.83688368887515,101.74863728117175,102.46525538014039
ID=FBgn0035999,250.06922775755288,210.23100482838112,224.97491932248525,291.4065616261563,241.9135461383275,222.26644066275384,220.54426396106408
ID=FBgn0036000,322.5893038072432,333.5028212959319,328.0570729919852,396.4073065035972,303.596681408658,318.0879728595855,310.32334486556806
ID=FBgn0036004,2318.141741312515,2251.382942616663,2028.5363962990643,3004.908957335304,2840.3156194010003,2341.2065083143407,2070.774018253885
ID=FBgn0036005,227.5629972593731,203.54183649293262,234.00401307455823,214.72062435611517,218.78237041195354,227.20569489970393,255.6752086628265
ID=FBgn0036007,2145.5939741598036,2056.4414654121642,1665.867797257466,1269.4472077317578,1258.7214791101821,1169.6154033097803,1045.1456048774319
ID=FBgn0036008,186.3015746793769,102.24871598471263,124.90246357034297,180.50689849717375,164.80962705041435,141.26267117677244,195.17191500979123
ID=FBgn0036018,452.6253022411707,406.12807750937264,395.02285165319313,502.5878350313465,503.10307204863324,458.36279318896794,517.2055747759467
ID=FBgn0036020,331.34172677875756,322.9912710545128,369.44041935565303,336.23834033787267,349.85903286140586,318.0879728595855,300.5647491150785
ID=FBgn0036028,111.28080635211103,172.96278124516812,173.81005472740497,121.51771598175749,149.3888432328317,168.92249490369292,161.9926894581267
ID=FBgn0036030,582.6613006750982,522.7107256414748,495.84773188467483,596.9705270560125,564.7862073189638,605.5525694500805,650.8983365576537
ID=FBgn0036032,756.4594139665975,931.7055895803254,981.1615210585978,1083.0413909830424,1183.5451579994667,989.8265490847971,713.3533493607869
ID=FBgn0036035,527.6460705684366,446.2630875220636,442.4255938515763,659.4990605223537,426.962951949319,468.24130166286807,465.4850172983521
ID=FBgn0036036,125.03461387877644,114.67145717911697,91.79578647940869,116.79858138052418,73.24872313351749,99.77293558639172,92.70665962965083
ID=FBgn0036038,502.6391477926813,723.3857757049296,635.7986850418062,489.61021487795495,676.5868899964378,644.0787524982911,604.0570769553038
ID=FBgn0036039,368.8521109423905,345.92556249033623,346.8676849754706,375.1712007980474,363.35221870179066,325.00292879131564,364.9714810683096
ID=FBgn0036043,3118.363270136684,2634.5767286902123,2574.0441438201406,3456.7660954033927,3041.7496080181736,2638.5496133787356,3112.016184831121
ID=FBgn0036052,312.5865346969411,362.1706855907111,381.47921102508366,330.339422086331,345.0400379184113,299.3188067591752,282.99927676419725
ID=FBgn0036053,2689.494544532481,2668.9781658439474,2604.141122993717,3108.7299185624365,3323.1789126890567,3257.932094692276,3838.0557086675444
ID=FBgn0036056,96.27665268665785,102.24871598471263,134.68398180175538,88.48377377312438,81.92291403090772,80.01591863859139,88.803221329455
ID=FBgn0036057,96.27665268665785,102.24871598471263,134.68398180175538,88.48377377312438,81.92291403090772,80.01591863859139,88.803221329455
ID=FBgn0036058,1645.455518644698,1644.5798150438359,1711.7656904971702,1579.7303077628474,1731.946782512249,1623.038942261798,1798.509196815226
ID=FBgn0036059,941.5106425071866,663.1832606858932,720.8226512071601,1289.5035297869993,1049.5770985842178,1037.2433897595179,1043.1938857273342
ID=FBgn0036063,107.52976793574774,106.0710978906832,89.53851304139044,129.77620153391575,88.66950695110012,119.52995253419206,95.6342383547977
ID=FBgn0036090,217.560228149071,190.16349982203565,209.1740052563575,222.97910990827344,176.37521491360133,204.48512540973354,265.43380441331607
ID=FBgn0036096,960.265834589003,1399.9473730617196,1394.9949846952763,883.6579540809355,1100.6584449799602,1225.9229016110112,1153.466017707866
ID=FBgn0036099,1322.8662148374547,916.4160619564432,1081.9864012900796,1383.8862218116653,1042.8305056640252,1034.279837217348,957.3182431230259
ID=FBgn0036101,222.56161270422206,127.09419837352131,186.60127087617505,305.5639654298562,246.73254108132207,205.47297625712355,330.8163959415961
ID=FBgn0036104,712.6972991090257,821.8121097836716,822.3999559179812,731.4658631911616,751.7632111071531,745.8273897794629,687.0051408344651
ID=FBgn0036107,230.06368953694866,107.02669336717584,152.74216930590134,219.43975895734846,87.7057079625012,175.83745083542303,186.38917883435062
ID=FBgn0036111,3355.92903650636,3016.8149192872693,2955.5233548452243,3268.0007113540605,3238.364601692352,2992.2002167443616,3380.377567969584
ID=FBgn0036117,232.56438181452418,178.69635410412394,156.50429170259844,146.2931726382323,172.52001895920566,199.54587117278345,281.04755761409933
ID=FBgn0036118,112.53115249089879,100.33752503172735,93.30063543808753,109.71987947867423,73.24872313351749,109.6514440602919,115.15142985577683
ID=FBgn0036121,1404.1387138586595,1659.8693426677182,1856.2311905303382,1619.8429518733303,1496.7798292941138,2005.3372202017347,1997.5845501252131
ID=FBgn0036124,746.4566448562954,763.5207857176206,784.7787319510104,837.6463917189109,942.5954108497382,918.7012880727159,936.8251920469978
ID=FBgn0036126,373.85349549754153,177.74075862763132,166.28580993401084,286.687427024923,159.02683311882086,190.6552135462733,191.2684767095954
ID=FBgn0036133,456.376340657534,830.4124690721054,795.3126746617622,441.2390852153136,782.6047787423184,846.5881762132447,860.7081451931792
ID=FBgn0036134,1060.293525692024,1290.0538932650659,1456.6937920011085,1212.8175925169583,1525.6937989520814,1366.1977219403936,1454.0307668229445
ID=FBgn0036135,318.83826539087994,591.5135999489451,653.8568725459521,285.5076433746147,529.125644740804,575.9170440283799,490.85736624962493
ID=FBgn0036136,568.9074931484328,691.8511249806725,747.909932463379,534.4419935896713,618.758950680503,625.3095863978808,600.153638655108
ID=FBgn0036141,1375.3807526665407,1622.6011190845052,1561.2807946292871,1274.1663423329912,1387.8705435824365,1465.9706575267853,1470.620379598777
ID=FBgn0036144,2629.4779298706685,2649.8662563140947,2695.936909473126,2542.4337664144405,2601.2934702284697,2429.125233732052,2578.220997279342
ID=FBgn0036147,1826.7557087689238,1820.409382718482,1833.6584561501556,2228.611315432426,2170.475322324755,2281.9354574709396,2569.4382611039014
ID=FBgn0036152,458.8770329351095,365.03747202018906,336.33374226471875,515.5654551847381,554.1844184443758,382.2982779399366,191.2684767095954
ID=FBgn0036159,473.8811866005627,395.6165272679536,403.29952092592674,385.78925365082233,371.062610610582,395.1403389560068,411.8127406706595
ID=FBgn0036165,991.5244880586971,456.77463776348264,456.7216589590252,914.332328988952,682.3696839280313,465.27774912069805,510.374557750604
ID=FBgn0036170,175.048459430287,233.16529626420453,273.88251047954725,116.79858138052418,201.4339886171731,221.27858981536383,171.75128520861628
ID=FBgn0036173,872.7416048738595,523.6663211179675,592.9104897194594,740.9041323936282,513.7048609232213,551.2207728436296,647.9707578325068
ID=FBgn0036180,936.5092579520356,1018.6647779411558,993.2003127280285,876.5792521790855,1091.020455093971,977.9723389161169,958.2941026980749
ID=FBgn0036181,151.2918827933195,175.82956767464603,147.47519795052546,307.92353273047286,360.46082173599393,325.99077963870565,196.14777458484016
ID=FBgn0036184,290.0803041987613,275.21149722988076,282.1591797522808,207.64192245426523,257.3343299559101,286.47674574310497,282.0234171891483
ID=FBgn0036186,132.536690711503,156.7176581447932,122.64519013232473,123.87728328237414,155.1716371644252,127.4327593133122,153.20995328268612
ID=FBgn0036187,412.61422579996224,438.6183237101224,379.22193758706544,442.4188688656219,479.0080973336604,462.31419657852797,497.68838327496763
ID=FBgn0036188,327.59068836239425,419.5064141802696,455.9692344796858,276.06937417214806,355.6418267929994,414.8973559038072,383.51281299423977
ID=FBgn0036191,688.9407224720582,776.8991223885175,732.8614428765907,733.8254304917782,928.1384260207544,825.8433084180543,1000.25606442518
ID=FBgn0036194,902.7499122047659,974.7073860224943,1108.321258066959,1159.7273282530837,1274.1422629277647,1392.869694819924,1053.9283410528726
ID=FBgn0036196,185.05122854058914,158.62884909777847,159.51398961995608,256.0130521169065,330.5830530894276,296.3552542170051,220.54426396106408
ID=FBgn0036198,182.5505362630136,171.05159029218282,195.63036462824803,133.31555248484074,85.77810998530337,128.4206101607022,142.47549795714758
ID=FBgn0036199,451.37495610238295,581.002049707526,602.6920079508718,569.835503098921,759.4736030159445,703.3498033416921,730.9188217116681
ID=FBgn0036207,297.5823810314879,242.72125102913094,281.4067552729414,310.28310003108953,254.44293299011338,210.41223049407364,242.98903418719007
ID=FBgn0036210,85.02353743756798,111.80467074963906,115.87336981826999,96.74225932528266,91.56090391689686,133.3598643976523,132.71690220665803
ID=FBgn0036211,792.7194519914426,879.1478383732301,927.7393830254994,932.0290837435768,929.1022250093533,987.8508473900171,1135.9005453569848
ID=FBgn0036213,20630.71128999811,24701.187471858288,24587.72713585342,16929.895381924467,21090.813267510042,30279.604174198805,25712.923942964946
ID=FBgn0036237,935.2589118132478,1667.5141064796594,1695.9647764310425,1042.9287468725595,1649.0600694927423,1597.3548202296577,1442.320451922357
ID=FBgn0036239,1420.3932136629003,1480.2173930871015,1533.4410888937289,1570.2920385603807,1435.0966940237834,1491.6547795589258,1637.4923669321483
ID=FBgn0036240,308.8354962805778,359.3038991612332,353.6395052895253,238.31629736228166,307.45187736305365,338.83284065477585,363.9956214932606
ID=FBgn0036248,361.3500341096639,308.6573389071232,330.3143464300034,371.6318498471224,369.1350126333842,334.88143726521577,377.657655543946
ID=FBgn0036249,162.54499804240936,190.16349982203565,206.91673181833926,174.60798024563212,170.59242098200784,186.70381015671322,156.137532007833
ID=FBgn0036254,405.11214896723567,375.5490222616081,371.69769279367125,495.50913312949655,497.3202781170398,469.22915251025813,447.91954494747085
ID=FBgn0036257,965.2672191441541,1088.4232477251187,1164.7530940174152,1219.896294418808,1411.9655182974095,1348.4164066873734,1466.716941298581
ID=FBgn0036258,4102.385681362655,5126.769731383021,5781.629699244069,4517.391597030577,4759.239405701439,5235.609491167091,4618.74336870671
ID=FBgn0036263,508.8908784866201,493.087265870203,456.7216589590252,469.5538928227134,424.0715549835223,439.5936270885576,505.49525987535924
ID=FBgn0036271,617.6709925611556,637.3821828205919,647.0850522318974,450.6773544177802,569.6052022619583,607.5282711448605,696.7637365849547
ID=FBgn0036272,1057.7928334144488,1218.3842325281178,1233.9761461166415,923.7705981914186,913.6814411917708,939.4461558679062,987.5698899495436
ID=FBgn0036273,131.28634457271525,154.8064671918079,166.28580993401084,163.9899273928572,191.79599873118394,172.87389829325298,144.4272171072455
ID=FBgn0036277,383.8562646078437,434.7959418041519,404.80436988460553,277.2491578224564,285.2845006252786,395.1403389560068,395.2231278948272
ID=FBgn0036279,778.9656444647773,1022.4871598471263,903.661799686638,1001.636319111768,1336.789197186694,1241.7285151692515,1565.2787583785257
ID=FBgn0036286,680.1882995005438,645.0269466325329,840.4581434221271,614.6672818106374,726.7044374035813,811.0255457072041,774.8325025888712
ID=FBgn0036288,138.78842140544185,96.5151431257568,134.68398180175538,120.33793233144917,132.04046143805127,152.12903049806263,155.16167243278403
ID=FBgn0036290,1730.479056082266,1491.6845388050133,1680.1638623649148,1357.9309815048823,1161.3777812616918,1369.1612744825636,1195.4279794349711
ID=FBgn0036291,168.7967287363482,126.13860289702868,112.86367190091232,99.1018266258993,123.36627054066103,139.2869694819924,177.60644265891
ID=FBgn0036292,253.82026617391617,251.3216103175647,259.58644537209835,268.99067227029815,189.86840075398612,242.02345761055417,253.72348951272858
ID=FBgn0036294,241.31680478603852,178.69635410412394,133.17913284307656,204.10257150334024,140.71465233544149,144.2262237189425,224.4477022612599
ID=FBgn0036298,602.6668388957024,868.636288131811,1066.185487223952,574.5546377001543,915.6090391689686,979.9480406108969,919.2597196961167
ID=FBgn0036299,817.7263747671979,1099.8903934430302,1224.9470523645684,445.9582198165469,605.2657648401182,617.4067796187607,534.771047126828
ID=FBgn0036300,443.8728792696564,490.22047944072506,489.07591157062006,376.3509844483557,326.72785713503197,496.8889762371786,569.9019918285903
ID=FBgn0036301,348.8465727217863,322.9912710545128,368.6879948763136,386.96903730113064,356.6056257815983,426.7515660724874,418.6437576960022
ID=FBgn0036302,1649.2065570610612,1732.494598881159,1729.071453521977,1945.4632393584282,2164.6925283931614,1870.9895049566924,1562.3511796533787
ID=FBgn0036305,681.4386456393316,519.8439392119969,562.8135105458828,686.6340844794452,607.193362817316,583.8198508075001,562.0951152281987
ID=FBgn0036306,417.6156103551133,289.54542937727035,318.2755547605728,342.1372585894143,240.94974714972858,386.2496813294967,561.1192556531497
ID=FBgn0036309,2101.831859302232,1151.492549173633,1045.8700262817877,1617.4833845727137,1453.4088748071626,1362.2463185508336,1695.0680818600367
ID=FBgn0036314,587.6626852302493,791.2330545359072,900.6521017692804,532.0824262890546,749.8356131299553,791.2685287594037,787.5186770645075
ID=FBgn0036316,4728.809096895325,5746.951195626746,5830.537290401131,3112.2692695133615,4236.8603538808275,4488.794250540238,6101.074063206073
ID=FBgn0036317,705.1952222762991,736.7641123758266,777.2544871576163,591.0716088044709,604.3019658515193,574.92919318099,613.8156727057934
ID=FBgn0036318,1567.9340580398566,1676.1144657680932,1847.202096778265,1618.663168223022,2251.4344373670638,2014.2278778282448,2236.6701460122076
ID=FBgn0036332,956.5147961726398,460.5970196694532,397.2801250912114,919.0514635901852,609.1209607945138,562.0871321649197,792.3979749397523
ID=FBgn0036333,1537.92575070895,1033.954305565038,898.3948283312621,1370.9086016582737,1027.4097218464426,968.0938304422167,1109.552336830663
ID=FBgn0036334,1181.5771011544373,1388.480227343808,1676.4017399682177,1451.1338898792399,1404.255126388618,1566.731443960567,1554.544303052987
ID=FBgn0036335,230.06368953694866,159.58444457427112,178.3246016034415,143.93360533761566,133.9680594152491,142.25052202416245,188.34089798444853
ID=FBgn0036336,361.3500341096639,405.17248203288,413.08103915733915,335.0585566875643,357.5694247701972,400.0795931929569,455.7264215478625
ID=FBgn0036337,751.4580294114464,726.2525621344075,706.5265860997112,950.90562214851,822.1205372748739,845.6003253658546,920.2355792711656
ID=FBgn0036340,1864.2660929325566,2335.4753445480155,2201.59402654713,1928.9462682541116,2380.583501839318,1953.9689761374539,1750.6920776378272
ID=FBgn0036341,660.1827612799395,839.0128283605392,852.4969350915578,740.9041323936282,923.3194310777599,935.4947524783462,929.9941750216552
ID=FBgn0036342,247.56853547997736,186.3411179160651,191.11581775221154,281.9682924236897,166.73722502761217,230.16924744187398,257.6269278129244
ID=FBgn0036353,526.3957244296488,550.4229944597615,542.4980496037186,337.418123988181,467.44250947047345,426.7515660724874,522.0848726511915
ID=FBgn0036354,863.9891819023452,1255.6524561113308,1253.5391825794663,959.1641077006683,1645.2048735383466,1571.6706981975171,1485.2582732245112
ID=FBgn0036356,185.05122854058914,150.98408528583735,190.36339327287212,132.1357688345324,124.33006952925994,159.04398642979274,134.66862135675595
ID=FBgn0036365,1062.7942179695997,1466.8390564162046,1390.4804378192398,932.0290837435768,1166.1967762046863,1137.0163253459098,1003.1836431503269
ID=FBgn0036366,172.5477671527115,195.8970726809915,305.4843386118027,187.5856003990237,204.32538558296983,267.7075796426946,239.08559588699424
ID=FBgn0036369,350.096918860574,270.43351984741753,277.6446328762443,304.3841817795479,256.3705309673112,266.7197287953046,290.8061533645889
ID=FBgn0036372,1919.2813230392183,1738.228171740115,1723.0520576872616,1697.7086727936799,1517.0196080546912,1485.7276744745857,1333.024179516874
ID=FBgn0036373,3821.057800135408,4248.577488486284,4171.44131345772,8107.47324491881,9566.668760832823,7763.519809638145,4906.621943346151
ID=FBgn0036374,1161.571562933833,1593.9332547897259,1615.4553571417252,1449.9541062289316,1708.815606785875,1407.6874575307743,1495.9927285500496
ID=FBgn0036376,2268.1278957610048,2692.8680527562638,2599.6265761176805,2642.715376690648,2825.858634572017,2815.3749150615486,2720.6964952364897
ID=FBgn0036381,240.06645864725076,162.45123100374906,224.22249484314582,268.99067227029815,275.6465107392895,230.16924744187398,124.91002560626639
ID=FBgn0036386,282.57822736603475,271.3891153239102,320.532828198591,304.3841817795479,305.52427938585583,306.2337626909053,266.409663988365
ID=FBgn0036389,3937.33999104267,3663.7530568727875,3569.5017299861875,2943.560207519271,3049.459999926965,2697.8206642221367,2766.5618952637906
ID=FBgn0036396,130.0359984339275,118.49383908508754,128.66458596704007,121.51771598175749,122.40247155206211,119.52995253419206,105.39283410528726
ID=FBgn0036397,241.31680478603852,351.65913534929206,346.8676849754706,204.10257150334024,282.3931036594819,269.6832813374747,291.78201293963787
ID=FBgn0036398,5392.742896591628,5552.009718422247,4878.72032403677,6670.49675884327,7715.210903734309,5119.043091175068,5230.6073222624045
ID=FBgn0036402,1996.8027836440597,2287.6955707233838,2287.370417191823,1832.204008928829,2153.1269405299745,2149.563443920677,2524.5487206516495
ID=FBgn0036405,302.583765586639,466.33059252840906,439.41589593421867,355.11487874280584,323.8364601692352,393.1646372612268,322.0336597661555
ID=FBgn0036406,128.78565229513973,98.42633407874207,107.59670054553642,148.65273993884895,119.51107458626537,102.73648812856177,98.56181707994456
ID=FBgn0036423,98.7773449642334,101.29312050822,101.5773047108211,64.88810076695788,82.88671301950663,114.59069829724199,113.19971070567891
ID=FBgn0036428,251.31957389634064,148.11729885635944,168.5430833720291,326.80007113540603,247.69634006992098,208.4365287992936,176.63058308386107
ID=FBgn0036446,773.9642599096262,610.6255094787979,604.9492813888901,630.0044692646456,637.0711314638824,521.585247421929,615.7673918558913
ID=FBgn0036448,3839.8129922172243,4013.501001269094,3800.4960451433876,4184.692607643629,4301.434886116955,3720.2462912708042,3605.8011298058927
ID=FBgn0036449,2576.963392041582,2226.537460227855,2306.1810291753086,2138.9477580089933,1926.6341782092297,1773.1922710650806,1796.557477665128
ID=FBgn0036450,1096.5535637168693,1335.9224761367127,1369.4125523977364,1208.098457915725,1275.1060619163636,1265.436935506612,1163.2246134583556
ID=FBgn0036451,5195.188206663161,5075.167575652419,5093.161300648504,6007.458347369991,6241.562250166569,5093.358969142928,3258.3951210884643
ID=FBgn0036454,3744.7866856693545,2142.4450582965023,1970.5997113899293,3478.0022011089422,3194.993647205401,2354.048569330411,2228.863269411816
